,Age,Number of Dependents,Number of Referrals,Tenure in Months,Avg Monthly GB Download,Monthly Charge,Total Refunds,Total Long Distance Charges,Total Revenue,Offer_None,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_Não contratado,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Customer Status
1918,0,0,2,71,0.0,25.95,0,1754.41,3556.31,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1919,0,0,0,2,21.0,45.15,0,12.94,111.44,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
1920,0,0,0,10,3.0,100.6,0,452.1,1512.3,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1921,0,0,0,67,73.0,60.5,0,2411.33,6281.33,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1922,0,3,1,7,29.0,69.45,0,132.37,609.42,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
1923,0,0,0,13,23.0,78.75,0,499.2,1544.55,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
1924,0,0,0,57,7.0,94.7,0,2219.58,7688.53,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
1925,1,0,0,36,16.0,91.95,1,407.52,3690.81,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
1926,1,0,0,66,24.0,90.05,0,876.48,6842.43,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1927,0,0,0,22,24.0,59.05,0,720.5,1974.0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1928,0,0,1,17,12.0,94.4,0,438.43,2045.63,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
1929,1,0,0,1,16.0,74.45,0,39.61,114.06,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
1930,1,0,1,11,18.0,94.0,0,282.37,1361.27,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
1931,0,0,1,2,59.0,73.55,0,17.0,162.4,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1932,0,0,0,4,29.0,74.8,0,29.04,350.94,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1933,0,0,9,69,0.0,19.75,0,363.63,1739.03,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1934,0,3,6,72,25.0,104.9,0,2319.84,10052.49,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1935,0,0,0,23,23.0,93.5,0,416.76,2758.31,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
1936,0,3,5,40,75.0,74.55,0,554.4,3570.15,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1937,0,0,0,70,10.0,84.7,0,1185.1,7176.15,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1938,1,0,10,70,25.0,90.85,0,2695.0,9165.1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1939,0,0,0,69,73.0,110.05,1,393.99,7801.58,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
1940,0,0,0,6,25.0,89.5,0,287.52,860.82,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
1941,0,0,0,72,20.0,92.0,0,3269.52,9902.27,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1942,0,0,1,67,23.0,86.15,0,214.4,6098.25,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1943,1,0,1,40,22.0,99.2,0,790.4,4852.6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
1944,0,1,1,19,0.0,24.9,0,600.02,1067.72,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1945,0,0,0,70,59.0,40.05,0,0.0,2799.75,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
1946,0,0,0,21,71.0,71.05,1,364.35,2012.29,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1947,1,0,1,32,22.0,104.9,1,1392.32,4710.14,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
1948,1,1,1,29,19.0,103.95,0,1431.44,4396.24,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1949,0,0,0,29,82.0,74.2,0,475.02,2468.27,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1950,0,0,0,25,52.0,95.15,0,745.25,3220.95,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1951,1,0,0,55,21.0,98.8,0,491.15,6108.9,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1952,0,0,4,55,25.0,103.65,0,1851.3,7527.95,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1953,0,0,0,2,13.0,94.2,0,85.78,279.58,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1954,0,0,0,62,9.0,96.75,0,1403.68,7529.08,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
1955,0,3,0,19,0.0,20.0,0,457.9,835.45,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0
1956,1,1,7,7,0.0,20.65,0,35.07,194.02,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1957,0,0,10,29,59.0,75.3,0,97.15,2360.55,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1958,0,0,4,29,22.0,33.75,0,0.0,1009.25,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1959,0,0,0,12,3.0,81.7,0,220.56,1079.16,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
1960,0,2,0,50,71.0,70.8,0,1876.0,5354.15,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1961,0,1,6,67,47.0,111.2,0,2744.32,10275.12,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1962,1,0,1,33,28.0,86.15,0,473.22,3218.92,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
1963,0,2,3,37,23.0,75.1,0,41.44,2700.24,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
1964,0,0,5,64,0.0,25.0,0,435.84,2020.64,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1965,0,0,0,1,53.0,89.9,0,32.85,122.75,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
1966,1,0,0,8,7.0,74.85,0,92.64,665.09,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0
1967,0,0,0,9,26.0,44.95,0,25.92,466.92,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1
1968,0,0,1,48,22.0,34.7,0,0.0,1604.5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1
1969,0,0,0,38,13.0,66.15,0,765.32,3287.72,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1970,0,0,0,32,0.0,19.9,0,496.96,1098.51,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
1971,0,0,0,10,21.0,94.85,0,432.6,1386.05,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1972,0,0,0,1,59.0,85.8,0,34.47,120.27,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
1973,0,0,5,3,42.0,95.2,0,69.78,382.63,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1974,0,2,10,56,30.0,81.25,0,1450.4,6070.8,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
1975,0,0,0,9,52.0,24.6,0,0.0,190.1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1976,1,0,0,53,15.0,73.8,0,887.22,4891.07,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
1977,0,0,0,63,9.0,58.55,0,1724.94,5228.44,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1978,1,0,0,35,21.0,55.25,0,713.65,2637.75,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
1979,0,0,1,41,10.0,102.6,0,1846.23,6056.65,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
1980,0,0,0,13,16.0,25.15,1,0.0,283.26,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
1981,0,3,8,14,76.0,69.2,0,41.44,986.09,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
1982,0,0,0,14,0.0,19.9,0,609.0,892.75,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
1983,0,3,9,51,75.0,93.8,0,1388.73,5928.08,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
1984,0,0,0,1,4.0,55.4,0,13.01,68.41,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1
1985,0,0,0,1,46.0,69.95,0,13.04,82.99,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
1986,0,0,9,68,14.0,55.9,0,3045.72,6914.52,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1987,1,0,0,1,20.0,88.8,0,49.6,148.4,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1988,0,0,0,60,21.0,99.65,0,1008.6,6949.65,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
1989,1,0,0,7,7.0,73.75,0,226.8,771.95,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
1990,0,1,1,23,0.0,20.4,0,910.57,1389.32,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
1991,0,0,10,72,15.0,82.3,0,3487.68,9302.83,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
1992,0,0,0,5,59.0,75.9,0,234.4,592.15,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
1993,0,3,9,6,0.0,19.7,0,33.12,146.62,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1994,0,1,7,13,0.0,19.75,0,72.54,319.24,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
1995,0,0,0,47,0.0,19.9,0,2030.4,2973.35,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
1996,1,0,8,14,0.0,19.65,0,640.64,869.29,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1997,1,2,10,23,12.0,77.15,0,759.46,2518.86,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1998,0,0,8,72,16.0,92.0,0,3116.88,9701.28,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1999,0,0,0,1,9.0,43.95,0,34.48,78.43,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
2000,0,0,0,66,20.0,103.1,0,2847.24,9442.24,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2001,0,3,3,53,0.0,25.55,1,1765.43,3064.16,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2002,0,0,0,11,48.0,79.0,0,110.66,1039.96,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
2003,0,0,0,61,11.0,111.6,0,477.02,7353.07,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
2004,1,0,0,1,22.0,35.45,0,0.0,35.45,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
2005,0,0,1,67,10.0,87.4,0,1902.8,7821.6,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
2006,1,0,0,18,20.0,74.15,0,78.84,1465.84,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2007,0,0,1,18,16.0,94.75,0,615.06,2306.96,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2008,0,0,0,12,18.0,78.1,0,510.6,1457.9,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
2009,1,0,5,27,27.0,104.3,0,275.13,3142.88,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
2010,1,1,5,61,19.0,100.7,0,1113.86,7222.51,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2011,0,0,1,65,52.0,107.65,0,1799.85,8882.7,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2012,0,0,0,41,0.0,20.0,0,413.69,1223.99,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2013,0,2,10,19,13.0,50.1,0,179.93,1210.38,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
2014,0,0,0,2,13.0,49.05,0,29.4,160.5,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1
2015,1,0,3,2,11.0,86.85,0,8.38,204.73,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
2016,0,2,1,4,0.0,19.95,0,114.2,197.1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
2017,0,1,6,25,22.0,54.3,0,949.25,2246.05,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
2018,0,0,1,60,52.0,90.95,0,1995.0,7448.4,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
2019,0,0,0,8,16.0,85.2,0,211.28,838.68,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
2020,1,0,3,72,9.0,84.45,0,1203.84,7103.69,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2021,0,0,0,5,51.0,55.8,0,206.45,480.8,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2022,0,0,0,10,0.0,20.25,0,131.6,334.1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2023,0,0,1,59,12.0,81.25,0,1746.4,6385.85,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
2024,0,0,8,68,0.0,25.8,0,1164.16,3075.66,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2025,0,2,7,54,0.0,24.05,0,2245.32,3476.22,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2026,0,0,0,22,0.0,20.3,0,506.66,973.81,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
2027,0,0,6,49,41.0,52.15,0,1392.58,4026.33,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2028,0,2,6,51,71.0,79.15,0,129.03,4147.58,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2029,0,2,4,19,0.0,25.6,0,730.17,1216.07,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
2030,0,0,9,14,0.0,19.55,0,266.42,560.92,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2031,1,0,1,57,3.0,44.85,1,0.0,2560.88,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2032,0,3,1,72,59.0,97.75,0,1496.88,8488.48,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2033,0,0,0,63,21.0,98.0,0,1488.06,7706.51,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2034,0,0,0,4,19.0,64.4,0,4.4,257.4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2035,0,0,2,17,11.0,64.8,0,770.95,1946.55,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
2036,1,0,0,6,27.0,85.35,0,71.82,561.27,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2037,0,0,0,56,51.0,94.45,0,1422.96,6547.56,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2038,0,0,1,13,10.0,88.35,0,231.79,1454.59,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2039,0,0,1,6,28.0,49.15,0,41.64,312.44,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1
2040,0,0,8,71,7.0,93.25,0,1885.76,8645.21,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2041,0,0,3,10,0.0,19.6,0,393.5,582.95,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0
2042,1,0,1,72,6.0,88.05,0,1474.56,7900.21,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2043,0,0,10,69,0.0,24.95,0,3113.28,4831.63,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2044,0,0,0,1,0.0,20.1,0,16.81,36.91,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1
2045,0,1,3,47,20.0,90.05,0,1797.75,5934.95,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2046,0,0,9,60,0.0,20.5,0,1877.4,3076.2,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2047,0,0,0,2,28.0,96.0,0,96.68,271.48,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2048,0,0,0,53,24.0,46.3,0,0.0,2546.85,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2049,1,3,10,34,57.0,90.05,0,681.7,3778.7,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
2050,0,0,4,60,30.0,65.85,0,2614.2,6542.5,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2051,1,0,0,55,3.0,-2.0,0,1628.0,7037.75,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2052,0,2,5,53,52.0,92.55,0,1289.49,6068.94,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2053,0,0,0,5,22.0,70.0,0,226.25,583.65,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
2054,0,0,0,57,30.0,53.75,0,0.0,3196.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2055,0,0,1,1,6.0,45.85,0,14.9,60.75,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
2056,0,0,0,61,24.0,86.45,0,275.11,5450.41,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2057,1,1,9,38,27.0,101.15,0,1075.4,4817.25,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2058,0,0,0,60,48.0,104.95,0,1372.8,7609.55,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2059,0,0,5,50,0.0,20.15,0,1347.5,2278.4,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2060,0,3,1,9,22.0,55.3,0,210.24,711.44,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2061,0,2,5,71,0.0,19.7,0,1587.56,3003.41,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2062,1,0,1,46,6.0,64.2,0,1702.92,4712.42,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2063,0,3,8,35,73.0,109.95,1,1690.5,5441.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2064,0,0,0,1,13.0,71.35,0,40.4,111.75,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
2065,0,0,0,23,0.0,19.65,0,239.43,717.53,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
2066,0,0,0,1,17.0,100.25,0,20.23,120.48,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
2067,1,0,5,21,30.0,-3.0,0,901.95,2241.75,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2068,0,1,2,16,0.0,19.75,0,511.84,825.24,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
2069,0,0,10,70,41.0,51.05,0,0.0,3755.15,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2070,0,0,0,66,11.0,105.65,0,2043.36,8887.86,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2071,0,0,0,1,52.0,91.7,0,17.23,108.93,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
2072,0,5,0,14,0.0,19.95,0,569.24,837.64,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
2073,0,1,7,46,0.0,20.25,0,1271.9,2162.25,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2074,0,0,0,49,3.0,100.6,0,929.53,5999.18,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1
2075,1,1,10,34,26.0,84.05,0,192.1,3102.05,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
2076,0,0,4,68,47.0,110.0,0,1005.72,8617.57,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
2077,0,0,1,50,17.0,84.4,0,1766.5,5882.65,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2078,0,0,0,25,59.0,84.6,0,239.25,2327.3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
2079,1,0,0,19,12.0,105.0,0,151.05,2178.3,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
2080,0,0,0,65,30.0,-3.0,0,1803.75,8435.6,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2081,0,0,1,3,30.0,84.75,0,114.27,379.12,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2082,0,0,1,67,23.0,111.25,0,2347.01,9858.66,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2083,0,0,0,8,3.0,75.25,0,150.56,727.26,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
2084,0,0,8,67,15.0,70.9,0,1880.02,6557.12,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2085,0,0,0,26,6.0,59.45,0,84.76,1591.76,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
2086,1,0,1,57,21.0,95.25,1,2844.87,8259.33,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2087,1,0,0,39,5.0,75.25,0,1410.63,4428.28,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
2088,0,1,1,47,26.0,54.25,0,1844.75,4382.95,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2089,0,0,0,20,59.0,98.55,0,464.4,2496.35,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
2090,0,0,1,17,11.0,70.4,0,232.56,1446.61,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2091,1,0,0,52,0.0,21.0,0,1471.6,2578.8,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2092,0,2,3,10,0.0,25.35,0,363.7,617.2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2093,0,0,0,61,69.0,93.7,0,622.81,6483.51,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2094,1,0,0,8,8.0,94.45,0,41.68,784.63,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1
2095,1,0,1,72,13.0,89.1,0,1759.68,8112.08,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2096,0,0,0,24,2.0,51.1,0,55.92,1325.52,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2097,1,0,0,4,25.0,69.35,0,120.44,382.09,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2098,0,0,0,26,20.0,83.95,0,371.8,2626.0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2099,0,0,10,66,8.0,89.0,0,2467.08,8365.68,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2100,0,3,1,65,26.0,91.55,0,657.15,6621.1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
2101,0,0,0,34,23.0,79.95,0,180.88,2908.18,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
2102,0,0,10,45,29.0,81.0,0,1170.45,4704.05,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2103,0,2,4,71,17.0,99.0,0,1116.83,8178.48,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
2104,0,0,0,18,5.0,82.0,0,225.0,1650.45,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
2105,0,0,1,8,23.0,74.5,0,383.28,993.18,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1
2106,0,1,1,3,19.0,31.0,0,0.0,115.05,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1
2107,1,0,10,12,0.0,20.05,0,484.08,748.63,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
2108,0,0,0,16,0.0,20.1,0,330.4,626.55,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
2109,1,0,0,72,23.0,110.1,1,1016.64,8718.53,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2110,0,0,0,1,59.0,70.25,0,23.0,93.25,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
2111,1,0,0,10,27.0,85.55,0,60.1,911.85,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
2112,0,0,0,62,30.0,43.6,0,0.0,2748.7,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0
2113,0,0,0,4,58.0,78.45,0,168.24,498.29,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1
2114,0,0,0,53,0.0,24.05,0,2086.61,3388.51,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2115,0,2,7,52,19.0,100.3,0,415.48,5659.93,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
2116,1,0,0,19,9.0,88.2,0,759.43,2535.23,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
2117,0,2,0,18,28.0,45.65,0,613.26,1400.46,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
2118,1,0,1,51,21.0,29.45,0,0.0,1459.35,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2119,1,0,0,6,7.0,44.7,0,118.44,394.94,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0
2120,1,0,0,72,26.0,113.8,0,1776.24,9622.04,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2121,0,1,7,72,52.0,116.6,1,1532.88,9843.63,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
2122,1,0,3,71,12.0,106.0,0,3361.14,11084.84,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
2123,1,0,0,57,16.0,79.75,0,518.7,4956.9,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
2124,0,0,3,58,2.0,86.1,0,1284.12,6284.62,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0
2125,0,2,0,71,0.0,25.45,0,294.65,2108.0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
2126,0,1,1,72,19.0,84.7,0,1792.8,7686.7,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2127,0,0,0,17,0.0,19.15,1,470.22,785.04,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2128,1,0,0,39,23.0,95.65,0,1635.27,5544.32,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
2129,0,1,10,8,59.0,56.3,0,254.88,686.38,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
2130,0,0,0,68,0.0,19.6,0,2243.32,3684.97,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
2131,0,3,8,28,52.0,60.0,0,0.0,1682.05,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
